comment,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Проблемы,speed,quality,staff,execution,solved
"все отлично,позвонили,ответ предоставили",5,0.0,1.0,1.0,1.0,1.0,0.0,False,True,False,False,False
заявка была отработана в течение 5-ти минут. благодарю за оперативность!,5,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,False
"все отлично, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
оперативное решение! спасибо,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"татьяна оперативно решила вопрос,очень отзывчивая",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,False
все гуд,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
все отлично.,5,1.0,1.0,1.0,1.0,1.0,0.0,False,True,False,False,False
"поприветствовали, предложили присесть. всё быстро оформили. спасибо.",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"спасибо что убрали надпись. думал, будет аккуратнее",4,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
все быстро и четко,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False
"добрый день! заявка была выполнена качественно, сотрудники грамотные,очень вежливые, большое им спасибо!",5,1.0,1.0,1.0,0.0,1.0,0.0,False,True,True,False,False
спасибо за помощь от подключившихся инженеров.,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
замечательный мастер! все очень оперативно и качественно. добрый человек с золотыми руками! огромное спасибо!!!,5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,True,False,False
"благодарю, хотя я уже давно просила и получаю на эл.почту, но почему-то ещё и бумажные получала.",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
вопрос был решен оперативно спасибо большое!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
молодцы!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
все ок спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"красавцы, быстро, оперативно, очень приятно в общении",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
хорошее обслуживание,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
оперативно как всегда,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,False
"большое спасибо , оперативно поставили ограничители",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
"одну звезду сняла за то,что отличается цвет плитки",4,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
спасибо! быстро и оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
горячая вода появилась.,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"оперативно, спасибо",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо за оперативность,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо большое за оперативность,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
вот теперь молодцы,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
все отлично бистро устранили мастер хороши,5,1.0,1.0,1.0,1.0,1.0,0.0,False,True,True,True,False
"спасибо, проблема была решена",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо за оперативность и грамотный, развёрнутый ответ",5,0.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
спасибо большое! заявка выполнена быстро и качественно!,5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,True,False,False
огромное спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
супер!!!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
выполнено быстро и качественно!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,False,False,False
всё понятно объяснили.,5,0.0,1.0,1.0,1.0,1.0,0.0,False,False,False,False,False
большое спасибо василию за проделанную работу!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"благодарю, помогли, а то до вас никто не мог решить эту проблему, еще раз спасибо",5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,True,False,True
"очень оперативно менеджер связался, ответил на вопросы и отправил необходимые документы. благодарю!",5,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,False
"быстро отреагировали, запустили",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False
спасибо. оперативно приняли заявку и отремонтировали.лифт работает исправно.,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
оперативно и надежно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
отлично,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
"спасибо! услуга оказана очень оперативно, удобный формат. заказала ключ на выходных, в понедельник все было готово. сотрудники вежливые и внимательные",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"все супер, очень оперативно и профессионально, спасибо",5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
всё быстро и качественно!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
"тот кто выполнял заявку, чудо! оперативно выполнили. спасибо",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
"спасибо,жду бумажные платежные поручения со следующего месяца",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"лучший мастер на свете, нужно ему выдать премию",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
работает! спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо электрику, оперативно пришёл!",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
все отлично!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"хотелось, что бы каждый месяц присылали квитанцию на почту или в приложении",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"большое спасибо электрику! ситуация была не из простых, но он обнаружил проблему и смог ее решить",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
сантехник молодец! устранил утечку воды выше по этажу и в нас перестала течь вода. молодец!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
благодарю,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
спасибо большое за работу и оперативность,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"жалко, что при оплате счетов через банк, в приложении не отображается информация об оплате и приходится загружать квитанции дополнительно и подтверждать факт оплаты",4,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
все быстро и качественно,5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,False,False,False
"спасибо большое, жаль, что там уже опять намусорили",5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
"спасибо, теперь она закрывается",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"можно было и сразу заявку выполнить. не забываете что по периметру несколько контейнеров для пакетов. пакеты кончаются быстро, значит хозяева убирают за собаками.",3,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
"спасибо большое за оперативность,мир и процветание вашей компании самолет!",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
выше похвал..,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
спасибо за оперативность!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
благодарю за оперативность.,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False
спасибо..,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"очень вежливая и грамотная сотрудница, побольше бы таких!",5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,False,False,False
спасибо. прошу загружать квитанции в личный кабинет без дополнительных запросов.,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
все прекрасно,5,1.0,1.0,1.0,1.0,1.0,0.0,False,False,True,False,False
"все быстро и качественно, большое спасибо!",5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
консультация была проведена профессионально. спасибо за разъяснения и рекомендации,5,1.0,0.0,1.0,1.0,0.0,0.0,False,True,True,False,False
"спасибо большое, что починили дверь. зашла без проблем. дверь работает отлично.",5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,True,False
спасибо за оперативность.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"спасибо за обратную связь,надеюсь в приложении информация обновиться,что оплата прошла.",4,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо за четкость и быстроту!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
"консультация и настройка прибора выполнена очень быстро, качественно и профессионально, спасибо!",5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
"мастер выполнил работу быстро и чисто, все отлично",5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
самая лучшая ук . спасибо большое за помощь. за быструю работу и мгновенную выполнения!!!!,5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
очень быстро,5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
быстро,5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
